100;0.00000000000000000000000000000000000000000000000000
512;0.00700000000000000014571677198205179593060165643692
1000;0.01099999999999999936162176084053498925641179084778
1250;0.01600000000000000033306690738754696212708950042725
1500;0.02900000000000000147104550762833241606131196022034
1750;0.03200000000000000066613381477509392425417900085449
2000;0.04700000000000000011102230246251565404236316680908
2500;0.07499999999999999722444243843710864894092082977295
5000;0.27500000000000002220446049250313080847263336181641
7500;0.62500000000000000000000000000000000000000000000000
10000;1.07699999999999995736743585439398884773254394531250
25000;6.82200000000000006394884621840901672840118408203125
50000;27.82000000000000028421709430404007434844970703125000
75000;62.51400000000000289901436190120875835418701171875000
100000;113.82599999999999340616341214627027511596679687500000
250000;709.41300000000001091393642127513885498046875000000000
87500;86.03100000000000591171556152403354644775390625000000
62500;42.97899999999999920419213594868779182434082031250000
37500;15.69699999999999917577042651828378438949584960937500
12500;1.75200000000000000177635683940025046467781066894531
125000;170.49799999999999045030563138425350189208984375000000
150000;248.40100000000001045918907038867473602294921875000000
3000;0.10000000000000000555111512312578270211815834045410
4000;0.17699999999999999067412659314868506044149398803711
6000;0.39700000000000001953992523340275511145591735839844
